threshold,precision,recall
0.12034436120695803,0.177191328934967,0.9353233830845771
0.12036668393404666,0.17735849056603772,0.9353233830845771
0.12062847311211033,0.17752596789423986,0.9353233830845771
0.12072034157196526,0.1767485822306238,0.9303482587064676
0.12087114178712786,0.17691579943235572,0.9303482587064676
0.12107302437723434,0.17708333333333334,0.9303482587064676
0.12124162783586322,0.17725118483412322,0.9303482587064676
0.12143293602926203,0.1774193548387097,0.9303482587064676
0.12157231151478838,0.17758784425451093,0.9303482587064676
0.12165479619273824,0.17775665399239543,0.9303482587064676
0.12166336151171755,0.1779257849666984,0.9303482587064676
0.12213471980793163,0.17809523809523808,0.9303482587064676
0.1224102892749502,0.1782650142993327,0.9303482587064676
0.1231178524663528,0.1784351145038168,0.9303482587064676
0.12364760899392875,0.17860553963705827,0.9303482587064676
0.12437934761545758,0.17877629063097514,0.9303482587064676
0.12454554405566232,0.17894736842105263,0.9303482587064676
0.12457920162123046,0.17911877394636017,0.9303482587064676
0.12461955205814167,0.17929050814956854,0.9303482587064676
0.12477788463665121,0.17946257197696738,0.9303482587064676
0.1249560226437245,0.17963496637848222,0.9303482587064676
0.12499217785661727,0.1798076923076923,0.9303482587064676
0.12513874702672534,0.17998075072184794,0.9303482587064676
0.12525879237087534,0.18015414258188825,0.9303482587064676
0.1252628694143671,0.18032786885245902,0.9303482587064676
0.12586361343706715,0.1805019305019305,0.9303482587064676
0.12596763008817566,0.17971014492753623,0.9253731343283582
0.12597442587013835,0.17988394584139264,0.9253731343283582
0.12611969196411354,0.18005808325266215,0.9253731343283582
0.1268185583505862,0.18023255813953487,0.9253731343283582
0.1272601170722599,0.18040737148399613,0.9253731343283582
0.12770647262425994,0.18058252427184465,0.9253731343283582
0.12816045457229824,0.18075801749271136,0.9253731343283582
0.1283133057032322,0.18093385214007782,0.9253731343283582
0.12847328703295138,0.18111002921129504,0.9253731343283582
0.12867341732102508,0.18128654970760233,0.9253731343283582
0.12898483130731966,0.18146341463414634,0.9253731343283582
0.12950675997193437,0.181640625,0.9253731343283582
0.12951670295427375,0.18181818181818182,0.9253731343283582
0.1296657482984342,0.18199608610567514,0.9253731343283582
0.1297643076290251,0.1821743388834476,0.9253731343283582
0.130054765052276,0.18235294117647058,0.9253731343283582
0.13024178573300255,0.18253189401373895,0.9253731343283582
0.1303339722098822,0.18271119842829076,0.9253731343283582
0.1304441496687242,0.18289085545722714,0.9253731343283582
0.13053027084755678,0.1830708661417323,0.9253731343283582
0.13055360911525132,0.18226600985221675,0.9203980099502488
0.1306003190928129,0.18244575936883628,0.9203980099502488
0.13076283945564895,0.18262586377097728,0.9203980099502488
0.13083229399522628,0.18280632411067194,0.9203980099502488
0.13084851758736754,0.18298714144411474,0.9203980099502488
0.1308980412162892,0.18316831683168316,0.9203980099502488
0.13189368877471244,0.18334985133795836,0.9203980099502488
0.1319146997387656,0.18353174603174602,0.9203980099502488
0.13211041799370912,0.18371400198609733,0.9203980099502488
0.13214163339106164,0.18389662027833,0.9203980099502488
0.13225443545463225,0.18407960199004975,0.9203980099502488
0.13228831205449346,0.18426294820717132,0.9203980099502488
0.1324886142791256,0.18444666001994017,0.9203980099502488
0.13249153613175405,0.18463073852295409,0.9203980099502488
0.13252961873510605,0.1848151848151848,0.9203980099502488
0.13253229459551602,0.185,0.9203980099502488
0.13270635685500579,0.18518518518518517,0.9203980099502488
0.13285157420612465,0.18537074148296592,0.9203980099502488
0.13326099355926088,0.1855566700100301,0.9203980099502488
0.13341154132162364,0.1857429718875502,0.9203980099502488
0.13345711984797756,0.18592964824120603,0.9203980099502488
0.13349785461098224,0.18611670020120724,0.9203980099502488
0.13352470629949048,0.1863041289023162,0.9203980099502488
0.1336621479087002,0.18649193548387097,0.9203980099502488
0.1337107939379317,0.18668012108980828,0.9203980099502488
0.13390744487671724,0.18686868686868688,0.9203980099502488
0.13419457568430374,0.1870576339737108,0.9203980099502488
0.1346024908169008,0.18724696356275303,0.9203980099502488
0.13510708229942087,0.18743667679837892,0.9203980099502488
0.1353104288316113,0.1876267748478702,0.9203980099502488
0.13555836591757206,0.18781725888324874,0.9203980099502488
0.13566367101813004,0.18800813008130082,0.9203980099502488
0.1360986767154799,0.18819938962360122,0.9203980099502488
0.13614265004953233,0.18839103869653767,0.9203980099502488
0.1365259729813134,0.18858307849133538,0.9203980099502488
0.13653920477171394,0.18877551020408162,0.9203980099502488
0.13656209812200004,0.18896833503575078,0.9203980099502488
0.13684669112431608,0.18916155419222905,0.9203980099502488
0.13691135392627707,0.18935516888433981,0.9203980099502488
0.1369259964074046,0.18954918032786885,0.9203980099502488
0.1369791213023151,0.18974358974358974,0.9203980099502488
0.13733953561768125,0.18993839835728954,0.9203980099502488
0.13734562755392504,0.19013360739979446,0.9203980099502488
0.1374362075654009,0.19032921810699588,0.9203980099502488
0.13762560290105935,0.19052523171987643,0.9203980099502488
0.13768357801006745,0.19072164948453607,0.9203980099502488
0.137685682060227,0.19091847265221878,0.9203980099502488
0.13830021524703726,0.19111570247933884,0.9203980099502488
0.13870708509019605,0.19131334022750776,0.9203980099502488
0.13875167738578056,0.1915113871635611,0.9203980099502488
0.13876494785454854,0.19170984455958548,0.9203980099502488
0.13925905745041806,0.19190871369294607,0.9203980099502488
